tic,datadate,conm,gvkey,iid,cusip,exchg,curcdd,prcod,prchd,prcld,prccd,cshtrd,cshoc,ajexdi,trfd,trfd_imputed,adj_close,total_ret_idx,ret_price,ret_total
XLY,2026-09-16,"STATE STREET CONSUMER DIS SL",126375,01,81369Y407,17,USD,111.10000000,111.46000000,109.62500000,110.18000000,8874537.00000000,195007000,1.00000000,1.35903432,0,110.18000000,149.73840138,-0.00631313,-0.00631313
XLY,2026-09-17,"STATE STREET CONSUMER DIS SL",126375,01,81369Y407,17,USD,112.04000000,112.24000000,111.17260000,111.39000000,4397317.00000000,195607000,1.00000000,1.35903432,0,111.39000000,151.38283290,0.01098203,0.01098203
XLY,2026-09-18,"STATE STREET CONSUMER DIS SL",126375,01,81369Y407,17,USD,111.46000000,111.77000000,110.63000000,111.03000000,5418151.00000000,196107000,1.00000000,1.35903432,0,111.03000000,150.89358055,-0.00323189,-0.00323189
XLP,2026-03-20,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.11000000,82.31000000,81.06000000,81.29000000,20893540.00000000,193622000,1.00000000,1.88411366,0,81.29000000,153.15959942,,
XLP,2026-03-23,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.78000000,81.83000000,80.98000000,81.18000000,20283020.00000000,196922000,1.00000000,1.89467147,0,81.18000000,153.80942993,-0.00135318,0.00424283
XLP,2026-03-24,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,80.80000000,82.02570000,80.63000000,81.11000000,14786670.00000000,188522000,1.00000000,1.89467147,0,81.11000000,153.67680293,-0.00086228,-0.00086228
XLP,2026-03-25,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.42500000,81.63000000,80.51000000,81.51000000,17611720.00000000,190522000,1.00000000,1.89467147,0,81.51000000,154.43467152,0.00493157,0.00493157
XLP,2026-03-26,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.48000000,82.23000000,81.06500000,81.14000000,14147610.00000000,190522000,1.00000000,1.89467147,0,81.14000000,153.73364308,-0.00453932,-0.00453932
XLP,2026-03-27,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.27000000,82.31510000,80.99000000,81.78000000,25941850.00000000,190522000,1.00000000,1.89467147,0,81.78000000,154.94623282,0.00788760,0.00788760
XLP,2026-03-30,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.90500000,82.60500000,81.63000000,81.88000000,15853530.00000000,188922000,1.00000000,1.89467147,0,81.88000000,155.13569996,0.00122279,0.00122279
XLP,2026-03-31,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.00000000,82.27000000,81.14500000,81.98000000,19513210.00000000,188872000,1.00000000,1.89467147,0,81.98000000,155.32516711,0.00122130,0.00122130
XLP,2026-04-01,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.72000000,81.86500000,80.92000000,81.46000000,29641160.00000000,188722000,1.00000000,1.89467147,0,81.46000000,154.33993795,-0.00634301,-0.00634301
XLP,2026-04-02,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.71000000,81.98000000,81.16000000,81.89000000,20707990.00000000,186422000,1.00000000,1.89467147,0,81.89000000,155.15464668,0.00527866,0.00527866
XLP,2026-04-06,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.86000000,82.68500000,81.61000000,82.66000000,9753506.00000000,176872000,1.00000000,1.89467147,0,82.66000000,156.61354371,0.00940286,0.00940286
XLP,2026-04-07,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.46000000,82.53500000,81.10000000,81.26000000,13269550.00000000,176822000,1.00000000,1.89467147,0,81.26000000,153.96100365,-0.01693685,-0.01693685
XLP,2026-04-08,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.24500000,82.80000000,80.97000000,82.78000000,12642280.00000000,174872000,1.00000000,1.89467147,0,82.78000000,156.84090429,0.01870539,0.01870539
XLP,2026-04-09,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.24000000,83.63930000,82.06000000,83.45000000,11715400.00000000,174972000,1.00000000,1.89467147,0,83.45000000,158.11033417,0.00809374,0.00809374
XLP,2026-04-10,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.38000000,83.41000000,82.14000000,82.37000000,12091590.00000000,174322000,1.00000000,1.89467147,0,82.37000000,156.06408898,-0.01294188,-0.01294188
XLP,2026-04-13,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.13500000,82.27000000,81.06500000,81.55000000,9979636.00000000,173872000,1.00000000,1.89467147,0,81.55000000,154.51045838,-0.00995508,-0.00995508
XLP,2026-04-14,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.05500000,81.75000000,80.71000000,81.47000000,11576720.00000000,174722000,1.00000000,1.89467147,0,81.47000000,154.35888466,-0.00098099,-0.00098099
XLP,2026-04-15,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.22500000,81.32000000,80.45500000,81.06000000,10891410.00000000,176672000,1.00000000,1.89467147,0,81.06000000,153.58206936,-0.00503253,-0.00503253
XLP,2026-04-16,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,80.99000000,81.79500000,80.87000000,81.43000000,13276260.00000000,177122000,1.00000000,1.89467147,0,81.43000000,154.28309780,0.00456452,0.00456452
XLP,2026-04-17,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.32000000,82.54000000,81.15000000,82.46000000,12251650.00000000,177122000,1.00000000,1.89467147,0,82.46000000,156.23460942,0.01264890,0.01264890
XLP,2026-04-20,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.55000000,82.95000000,82.07500000,82.39000000,9428045.00000000,177122000,1.00000000,1.89467147,0,82.39000000,156.10198241,-0.00084890,-0.00084890
XLP,2026-04-21,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.34000000,82.45000000,81.73500000,81.84000000,8709548.00000000,176122000,1.00000000,1.89467147,0,81.84000000,155.05991310,-0.00667557,-0.00667557
XLP,2026-04-22,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.09000000,82.51000000,81.84500000,82.11000000,9137460.00000000,175872000,1.00000000,1.89467147,0,82.11000000,155.57147440,0.00329912,0.00329912
XLP,2026-04-23,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.36000000,83.65500000,82.36000000,83.48000000,12350790.00000000,175172000,1.00000000,1.89467147,0,83.48000000,158.16717432,0.01668493,0.01668493
XLP,2026-04-24,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.76000000,83.86000000,82.95000000,83.23000000,10850740.00000000,176672000,1.00000000,1.89467147,0,83.23000000,157.69350645,-0.00299473,-0.00299473
XLP,2026-04-27,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.09700000,83.34000000,82.27000000,82.34000000,11121820.00000000,176672000,1.00000000,1.89467147,0,82.34000000,156.00724884,-0.01069326,-0.01069326
XLP,2026-04-28,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.60000000,83.65000000,82.61500000,83.08000000,10168690.00000000,176122000,1.00000000,1.89467147,0,83.08000000,157.40930573,0.00898713,0.00898713
XLP,2026-04-29,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.76000000,83.23500000,82.46500000,82.92000000,12083280.00000000,173322000,1.00000000,1.89467147,0,82.92000000,157.10615829,-0.00192585,-0.00192585
XLP,2026-04-30,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.29000000,84.44000000,83.18000000,84.31000000,15358500.00000000,173522000,1.00000000,1.89467147,0,84.31000000,159.73975164,0.01676315,0.01676315
XLP,2026-05-01,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.72000000,85.05560000,83.74000000,84.17000000,13318230.00000000,172572000,1.00000000,1.89467147,0,84.17000000,159.47449763,-0.00166054,-0.00166054
XLP,2026-05-04,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.53500000,84.35000000,83.13500000,83.54000000,12598120.00000000,173522000,1.00000000,1.89467147,0,83.54000000,158.28085460,-0.00748485,-0.00748485
XLP,2026-05-05,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.48000000,84.46000000,83.27000000,84.06000000,10870060.00000000,173522000,1.00000000,1.89467147,0,84.06000000,159.26608377,0.00622456,0.00622456
XLP,2026-05-06,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.33500000,84.50500000,83.84000000,84.24000000,11528650.00000000,174922000,1.00000000,1.89467147,0,84.24000000,159.60712463,0.00214133,0.00214133
XLP,2026-05-07,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.93000000,84.29500000,83.14500000,83.98000000,10107370.00000000,174922000,1.00000000,1.89467147,0,83.98000000,159.11451005,-0.00308642,-0.00308642
XLP,2026-05-08,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.53000000,84.80000000,84.15500000,84.18000000,10322520.00000000,173072000,1.00000000,1.89467147,0,84.18000000,159.49344434,0.00238152,0.00238152
XLP,2026-05-11,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.08000000,84.29000000,82.82500000,83.37000000,11039460.00000000,174922000,1.00000000,1.89467147,0,83.37000000,157.95876045,-0.00962224,-0.00962224
XLP,2026-05-12,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.71000000,85.02000000,83.21000000,84.44000000,16098310.00000000,175722000,1.00000000,1.89467147,0,84.44000000,159.98605893,0.01283435,0.01283435
XLP,2026-05-13,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.20000000,85.25500000,84.13500000,84.72000000,10461040.00000000,176672000,1.00000000,1.89467147,0,84.72000000,160.51656694,0.00331596,0.00331596
XLP,2026-05-14,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.95000000,85.26000000,84.79000000,84.98000000,6627428.00000000,176272000,1.00000000,1.89467147,0,84.98000000,161.00918152,0.00306893,0.00306893
XLP,2026-05-15,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.53000000,85.59000000,84.50500000,84.64000000,12229550.00000000,176872000,1.00000000,1.89467147,0,84.64000000,160.36499322,-0.00400094,-0.00400094
XLP,2026-05-18,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.75000000,85.94000000,84.68000000,85.90000000,11633420.00000000,176872000,1.00000000,1.89467147,0,85.90000000,162.75227927,0.01488658,0.01488658
XLP,2026-05-19,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.82000000,86.69500000,85.16000000,86.09000000,12228690.00000000,177322000,1.00000000,1.89467147,0,86.09000000,163.11226685,0.00221187,0.00221187
XLP,2026-05-20,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.58000000,86.06500000,84.81000000,85.52000000,14033440.00000000,177722000,1.00000000,1.89467147,0,85.52000000,162.03230411,-0.00662098,-0.00662098
XLP,2026-05-21,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.56000000,84.77000000,83.44000000,84.66000000,13185110.00000000,177172000,1.00000000,1.89467147,0,84.66000000,160.40288665,-0.01005613,-0.01005613
XLP,2026-05-22,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.72000000,85.12000000,84.43500000,84.80000000,7889894.00000000,176222000,1.00000000,1.89467147,0,84.80000000,160.66814066,0.00165367,0.00165367
XLP,2026-05-26,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.79000000,84.89000000,83.52500000,83.63000000,9474554.00000000,176472000,1.00000000,1.89467147,0,83.63000000,158.45137504,-0.01379717,-0.01379717
XLP,2026-05-27,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.02000000,85.16000000,83.89500000,84.58000000,12223900.00000000,176522000,1.00000000,1.89467147,0,84.58000000,160.25131293,0.01135956,0.01135956
XLP,2026-05-28,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.86000000,84.95000000,84.36500000,84.43000000,6411377.00000000,178522000,1.00000000,1.89467147,0,84.43000000,159.96711221,-0.00177347,-0.00177347
XLP,2026-05-29,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.97000000,84.09500000,82.85000000,82.91000000,13009340.00000000,179122000,1.00000000,1.89467147,0,82.91000000,157.08721158,-0.01800308,-0.01800308
XLP,2026-06-01,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.50500000,82.63500000,81.68000000,82.03000000,20237830.00000000,178622000,1.00000000,1.89467147,0,82.03000000,155.41990068,-0.01061392,-0.01061392
XLP,2026-06-02,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.92000000,82.29000000,81.48000000,81.83000000,15722340.00000000,174772000,1.00000000,1.89467147,0,81.83000000,155.04096639,-0.00243813,-0.00243813
XLP,2026-06-03,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,81.79000000,82.72000000,81.65000000,82.16000000,14722970.00000000,171072000,1.00000000,1.89467147,0,82.16000000,155.66620798,0.00403275,0.00403275
XLP,2026-06-04,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.34000000,83.61000000,81.83500000,82.04000000,12181090.00000000,170672000,1.00000000,1.89467147,0,82.04000000,155.43884740,-0.00146056,-0.00146056
XLP,2026-06-05,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.59000000,84.39000000,82.44000000,83.44000000,17012330.00000000,176022000,1.00000000,1.89467147,0,83.44000000,158.09138746,0.01706485,0.01706485
XLP,2026-06-08,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.97000000,83.49000000,82.93000000,83.07000000,9543755.00000000,170172000,1.00000000,1.89467147,0,83.07000000,157.39035901,-0.00443432,-0.00443432
XLP,2026-06-09,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.18000000,84.59000000,83.04000000,84.10000000,12437660.00000000,169772000,1.00000000,1.89467147,0,84.10000000,159.34187063,0.01239918,0.01239918
XLP,2026-06-10,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.76000000,85.61500000,84.40000000,85.49000000,13124680.00000000,170022000,1.00000000,1.89467147,0,85.49000000,161.97546397,0.01652794,0.01652794
XLP,2026-06-11,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.67500000,85.96000000,85.20000000,85.27000000,18005950.00000000,170072000,1.00000000,1.89467147,0,85.27000000,161.55863625,-0.00257340,-0.00257340
XLP,2026-06-12,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.46000000,85.86000000,85.12000000,85.82000000,9362077.00000000,170922000,1.00000000,1.89467147,0,85.82000000,162.60070556,0.00645010,0.00645010
XLP,2026-06-15,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.47200000,85.77000000,85.13000000,85.48000000,10979120.00000000,170372000,1.00000000,1.89467147,0,85.48000000,161.95651726,-0.00396178,-0.00396178
XLP,2026-06-16,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.79000000,86.35000000,85.09000000,85.59000000,9364026.00000000,168222000,1.00000000,1.89467147,0,85.59000000,162.16493112,0.00128685,0.00128685
XLP,2026-06-17,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.19000000,85.39000000,83.35500000,83.68000000,18012490.00000000,167022000,1.00000000,1.89467147,0,83.68000000,158.54610861,-0.02231569,-0.02231569
XLP,2026-06-18,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.83500000,83.89000000,83.12500000,83.30000000,10445020.00000000,164772000,1.00000000,1.89467147,0,83.30000000,157.82613345,-0.00454111,-0.00454111
XLP,2026-06-22,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,82.66000000,83.14000000,82.15000000,82.18000000,10965740.00000000,163672000,1.00000000,1.90790973,0,82.18000000,156.79202161,-0.01344538,-0.00655222
XLP,2026-06-23,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.62000000,83.84000000,83.02500000,83.72000000,14807910.00000000,164572000,1.00000000,1.90790973,0,83.72000000,159.73020260,0.01873935,0.01873935
XLP,2026-06-24,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.03500000,84.81000000,83.82000000,84.44000000,11109320.00000000,163372000,1.00000000,1.90790973,0,84.44000000,161.10389760,0.00860010,0.00860010
XLP,2026-06-25,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.95000000,84.99000000,83.70000000,83.94000000,12043130.00000000,166122000,1.00000000,1.90790973,0,83.94000000,160.14994274,-0.00592136,-0.00592136
XLP,2026-06-26,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.65000000,85.21940000,84.44500000,84.71000000,11368400.00000000,166172000,1.00000000,1.90790973,0,84.71000000,161.61903323,0.00917322,0.00917322
XLP,2026-06-29,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.90500000,85.07500000,84.04500000,84.37000000,10161510.00000000,165122000,1.00000000,1.90790973,0,84.37000000,160.97034392,-0.00401369,-0.00401369
XLP,2026-06-30,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.99000000,84.09000000,82.95000000,83.07000000,12746340.00000000,164222000,1.00000000,1.90790973,0,83.07000000,158.49006127,-0.01540832,-0.01540832
XLP,2026-07-01,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.09500000,83.33000000,82.77000000,83.30000000,12199680.00000000,163972000,1.00000000,1.90790973,0,83.30000000,158.92888051,0.00276875,0.00276875
XLP,2026-07-02,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.75000000,85.13500000,83.75000000,84.99000000,16704600.00000000,167522000,1.00000000,1.90790973,0,84.99000000,162.15324795,0.02028812,0.02028812
XLP,2026-07-06,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.80000000,85.10000000,83.31500000,84.10000000,13169710.00000000,170822000,1.00000000,1.90790973,0,84.10000000,160.45520829,-0.01047182,-0.01047182
XLP,2026-07-07,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.52000000,85.95800000,84.45000000,84.86000000,13234630.00000000,169772000,1.00000000,1.90790973,0,84.86000000,161.90521969,0.00903686,0.00903686
XLP,2026-07-08,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.17000000,85.30000000,84.35000000,84.39000000,10893310.00000000,171572000,1.00000000,1.90790973,0,84.39000000,161.00850211,-0.00553853,-0.00553853
XLP,2026-07-09,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.55000000,83.83500000,83.11000000,83.20000000,11238850.00000000,171272000,1.00000000,1.90790973,0,83.20000000,158.73808954,-0.01410120,-0.01410120
XLP,2026-07-10,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.24000000,84.19000000,83.17000000,84.12000000,8295793.00000000,170672000,1.00000000,1.90790973,0,84.12000000,160.49336649,0.01105769,0.01105769
XLP,2026-07-13,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.55000000,85.54000000,84.37500000,84.59000000,8118624.00000000,170422000,1.00000000,1.90790973,0,84.59000000,161.39008406,0.00558726,0.00558726
XLP,2026-07-14,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.51000000,84.73500000,83.34500000,83.42000000,7870298.00000000,168972000,1.00000000,1.90790973,0,83.42000000,159.15782968,-0.01383142,-0.01383142
XLP,2026-07-15,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.10000000,84.22000000,82.97000000,83.47000000,7386516.00000000,168722000,1.00000000,1.90790973,0,83.47000000,159.25322516,0.00059938,0.00059938
XLP,2026-07-16,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.14000000,85.81500000,84.04000000,85.81000000,12140770.00000000,168372000,1.00000000,1.90790973,0,85.81000000,163.71773393,0.02803402,0.02803402
XLP,2026-07-17,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.79000000,87.43000000,84.75500000,85.19000000,15691700.00000000,169372000,1.00000000,1.90790973,0,85.19000000,162.53482990,-0.00722527,-0.00722527
XLP,2026-07-20,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.13500000,85.39900000,84.56000000,84.86000000,8570508.00000000,169672000,1.00000000,1.90790973,0,84.86000000,161.90521969,-0.00387369,-0.00387369
XLP,2026-07-21,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.43000000,84.60000000,83.91500000,84.06000000,7384796.00000000,168022000,1.00000000,1.90790973,0,84.06000000,160.37889190,-0.00942729,-0.00942729
XLP,2026-07-22,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.57800000,85.01500000,84.07000000,84.38000000,6541888.00000000,167722000,1.00000000,1.90790973,0,84.38000000,160.98942302,0.00380680,0.00380680
XLP,2026-07-23,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.20000000,83.69000000,82.81000000,83.21000000,10350310.00000000,167322000,1.00000000,1.90790973,0,83.21000000,158.75716863,-0.01386584,-0.01386584
XLP,2026-07-24,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,83.37000000,84.28000000,83.16000000,84.13000000,9633228.00000000,173172000,1.00000000,1.90790973,0,84.13000000,160.51244558,0.01105636,0.01105636
XLP,2026-07-27,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.42000000,85.76500000,84.37680000,85.36000000,12238200.00000000,169972000,1.00000000,1.90790973,0,85.36000000,162.85917455,0.01462023,0.01462023
XLP,2026-07-28,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,87.07000000,88.78000000,86.92500000,87.06000000,22243360.00000000,170372000,1.00000000,1.90790973,0,87.06000000,166.10262109,0.01991565,0.01991565
XLP,2026-07-29,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.34000000,87.87500000,86.34000000,87.36000000,14856480.00000000,176322000,1.00000000,1.90790973,0,87.36000000,166.67499401,0.00344590,0.00344590
XLP,2026-07-30,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.00000000,86.09000000,84.98500000,85.47000000,16597980.00000000,174972000,1.00000000,1.90790973,0,85.47000000,163.06904462,-0.02163462,-0.02163462
XLP,2026-07-31,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.85000000,85.43000000,84.32500000,85.05000000,11153560.00000000,171072000,1.00000000,1.90790973,0,85.05000000,162.26772254,-0.00491400,-0.00491400
XLP,2026-08-03,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.92000000,86.34000000,84.63000000,84.86000000,12582520.00000000,172022000,1.00000000,1.90790973,0,84.86000000,161.90521969,-0.00223398,-0.00223398
XLP,2026-08-04,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.29000000,85.43000000,83.86000000,85.37000000,13260460.00000000,172272000,1.00000000,1.90790973,0,85.37000000,162.87825365,0.00600990,0.00600990
XLP,2026-08-05,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.74000000,85.88000000,84.79000000,85.33000000,7721806.00000000,172522000,1.00000000,1.90790973,0,85.33000000,162.80193726,-0.00046855,-0.00046855
XLP,2026-08-06,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.31000000,86.41000000,84.68500000,85.11000000,8131227.00000000,172822000,1.00000000,1.90790973,0,85.11000000,162.38219712,-0.00257823,-0.00257823
XLP,2026-08-07,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.50000000,85.21000000,84.25000000,85.12000000,5655144.00000000,171472000,1.00000000,1.90790973,0,85.12000000,162.40127622,0.00011750,0.00011750
XLP,2026-08-10,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.66000000,85.04500000,84.33000000,84.95000000,6916374.00000000,171472000,1.00000000,1.90790973,0,84.95000000,162.07693156,-0.00199718,-0.00199718
XLP,2026-08-11,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.62000000,84.98000000,84.34500000,84.69000000,7353311.00000000,171672000,1.00000000,1.90790973,0,84.69000000,161.58087503,-0.00306062,-0.00306062
XLP,2026-08-12,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,84.08500000,85.13000000,84.01000000,85.08000000,6432849.00000000,180272000,1.00000000,1.90790973,0,85.08000000,162.32495983,0.00460503,0.00460503
XLP,2026-08-13,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.61000000,86.20000000,85.51000000,86.00000000,10349850.00000000,172922000,1.00000000,1.90790973,0,86.00000000,164.08023678,0.01081335,0.01081335
XLP,2026-08-14,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.00000000,86.30000000,85.82000000,86.09000000,6967808.00000000,172772000,1.00000000,1.90790973,0,86.09000000,164.25194866,0.00104651,0.00104651
XLP,2026-08-17,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.36000000,85.61000000,84.59000000,84.68000000,10511700.00000000,172522000,1.00000000,1.90790973,0,84.68000000,161.56179594,-0.01637821,-0.01637821
XLP,2026-08-18,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.76000000,86.19000000,85.13000000,85.58000000,10659760.00000000,172772000,1.00000000,1.90790973,0,85.58000000,163.27891469,0.01062825,0.01062825
XLP,2026-08-19,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.72000000,87.19000000,85.72000000,86.54000000,11242130.00000000,172772000,1.00000000,1.90790973,0,86.54000000,165.11050803,0.01121757,0.01121757
XLP,2026-08-20,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.20000000,86.00000000,85.00000000,85.32000000,11492570.00000000,174022000,1.00000000,1.90790973,0,85.32000000,162.78285816,-0.01409753,-0.01409753
XLP,2026-08-21,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.60000000,86.01000000,85.28000000,85.99000000,11193940.00000000,173072000,1.00000000,1.90790973,0,85.99000000,164.06115768,0.00785279,0.00785279
XLP,2026-08-24,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.45000000,87.46500000,86.45000000,87.45000000,9105163.00000000,170572000,1.00000000,1.90790973,0,87.45000000,166.84670589,0.01697872,0.01697872
XLP,2026-08-25,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.86000000,87.01000000,86.24500000,86.52000000,7022619.00000000,170522000,1.00000000,1.90790973,0,86.52000000,165.07234984,-0.01063465,-0.01063465
XLP,2026-08-26,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,86.62000000,86.68500000,86.25000000,86.27000000,7313316.00000000,170522000,1.00000000,1.90790973,0,86.27000000,164.59537241,-0.00288951,-0.00288951
XLP,2026-08-27,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.31000000,85.85500000,85.06500000,85.08000000,8491786.00000000,170872000,1.00000000,1.90790973,0,85.08000000,162.32495983,-0.01379390,-0.01379390
XLP,2026-08-28,"STATE STREET CONSUMER STP SL",126394,01,81369Y308,17,USD,85.50000000,85.60500000,85.21000000,85.45000000,6807198.00000000,170872000,1.00000000,1.90790973,0,85.45000000,163.03088643,0.00434885,0.00434885
